genus_species,population_id,acclim_temp,latitude,longitude,genus.x,species.x,location_description,realm_general3,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage.x,phylum.x,class.x,order.x,family.x,realm_specific,realm_general,notes.x,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units,no_acclimation,genus.y,species.y,phylum.y,class.y,order.y,family.y,life_stage.y,season_inactive,logic_source_for_season_inactive,season_when_away_migratory_only,logic_source_season_when_away,maturity_sex,age_maturity_days,maturity_days_reference,maturity_days2,maturity_days2_reference,lifespan_days,lifespan_days_reference,data_gatherer,dispersal_distance_category,logic_source_for_dispersal_distance,dispersal_distance2_category,logic_source_for_dispersal_distance2,home_range_size_km2,logic_source_for_home_range_size,migratory,source_logic_for_migration_info,x29,realm,kingdom,maximum_body_size_svl_hbl_cm,source_for_maximum_body_size,trophic_position,source_logic_for_trophic_position,x36,x37,dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering,logic_source_for_dispersal_type,cold_season_dormancy,source_logic_for_cold_season_dormancy,hot_season_dormancy,source_logic_for_hot_season_dormancy,highland_specialist,pelagic_habitat_for_marine_species,source_logic_for_highland_specialist,notes.y,orig_genus,orig_species,terrestriality_available_for_mammals_only_see_pan_theria_metadata,pantheria05genus,pantheria05species,pantheria93genus,pantheria93species,all_pantheria_synonyms05,pantheria_references,binary_name,try_species_number_for_plants,notes_on_body_size_e_g_type_of_metric
Morone chrysops,Morone chrysops_38.34,31,38.34,-90.37,Morone,chrysops,Mississippi River US,Aquatic,NA,35.6,tmax,NA,SD,20,NA,death,0.07,NA,NA,NA,NA,NA,Cvancara et al. 1977,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,chrysops,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,female,1095,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone chrysops,Morone chrysops_42.08,21.7,42.08,-81.34,Morone,chrysops,Lake Erie,Aquatic,NA,35.3,tmax,NA,SD,NA,NA,LOE,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,chrysops,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,female,1095,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone chrysops,Morone chrysops_NA,14,NA,NA,Morone,chrysops,NA,Aquatic,NA,31.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Wismer & Christie 1987,larvae,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,chrysops,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,female,1095,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone chrysops,Morone chrysops_NA,18,NA,NA,Morone,chrysops,NA,Aquatic,NA,30.8,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Wismer & Christie 1987,larvae,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,chrysops,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,female,1095,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone chrysops,Morone chrysops_NA,20,NA,NA,Morone,chrysops,NA,Aquatic,NA,32,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Wismer & Christie 1987,larvae,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,chrysops,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,female,1095,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone chrysops,Morone chrysops_NA,26,NA,NA,Morone,chrysops,NA,Aquatic,NA,30.6,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Wismer & Christie 1987,larvae,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,chrysops,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,female,1095,AnAge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_45.37,5,45.37,-63.26,Morone,saxatilis,Nova Scotia Agricultural College New Brunswick Canada,Aquatic,14,24.4,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,Cook et al. 2006,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_45.37,10,45.37,-63.26,Morone,saxatilis,Nova Scotia Agricultural College New Brunswick Canada,Aquatic,14,27.2,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,Cook et al. 2006,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_45.37,15,45.37,-63.26,Morone,saxatilis,Nova Scotia Agricultural College New Brunswick Canada,Aquatic,14,29.7,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,Cook et al. 2006,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_45.37,20,45.37,-63.26,Morone,saxatilis,Nova Scotia Agricultural College New Brunswick Canada,Aquatic,14,31.1,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,Cook et al. 2006,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_45.37,26,45.37,-63.26,Morone,saxatilis,Nova Scotia Agricultural College New Brunswick Canada,Aquatic,14,31.8,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,Cook et al. 2006,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_45.37,30,45.37,-63.26,Morone,saxatilis,Nova Scotia Agricultural College New Brunswick Canada,Aquatic,14,33.9,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,Cook et al. 2006,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_35.66,10,35.66,-97.47,Morone,saxatilis,Central Oklahoma US,Aquatic,14,31.6,tmax,0.53,SD,3,NA,OS,1,NA,NA,NA,NA,NA,Lutterschmidt & Hutchinson 1997,NA,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_35.66,10,35.66,-97.47,Morone,saxatilis,Central Oklahoma US,Aquatic,14,29.43,tmax,1.68,SD,3,NA,LOE,1,NA,NA,NA,NA,NA,Lutterschmidt & Hutchinson 1997,NA,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_41.24,21,41.24,-73.92,Morone,saxatilis,Hudson River US,Aquatic,NA,31.8,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_41.24,22,41.24,-73.92,Morone,saxatilis,Hudson River US,Aquatic,NA,33.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_41.24,25,41.24,-73.92,Morone,saxatilis,Hudson River US,Aquatic,NA,33.2,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_41.24,11.5,41.24,-73.92,Morone,saxatilis,Hudson River US,Aquatic,NA,29.1,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis_41.24,24,41.24,-73.92,Morone,saxatilis,Hudson River US,Aquatic,NA,32.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Moronidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Morone,saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,juveniles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelon subviridis,Chelon subviridis_13.21,22.5,13.21,100.93,Chelon,subviridis,Coastal area Bang Pra Cholburi Province Thailand,Aquatic,10,38.8,tmax,NA,SD,NA,NA,LOE,0.25,NA,NA,NA,NA,NA,Menasveta 1981,NA,NA,NA,NA,Mugilidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,NA,Chelon,subviridis,Chordata,Actinopterygii,NA,Mugilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelon subviridis,Chelon subviridis_13.21,24.7,13.21,100.93,Chelon,subviridis,Coastal area Bang Pra Cholburi Province Thailand,Aquatic,10,39.8,tmax,NA,SD,NA,NA,LOE,0.25,NA,NA,NA,NA,NA,Menasveta 1981,NA,NA,NA,NA,Mugilidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,NA,Chelon,subviridis,Chordata,Actinopterygii,NA,Mugilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelon subviridis,Chelon subviridis_13.21,29.5,13.21,100.93,Chelon,subviridis,Coastal area Bang Pra Cholburi Province Thailand,Aquatic,10,42,tmax,NA,SD,NA,NA,LOE,0.25,NA,NA,NA,NA,NA,Menasveta 1981,NA,NA,NA,NA,Mugilidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,NA,Chelon,subviridis,Chordata,Actinopterygii,NA,Mugilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelon subviridis,Chelon subviridis_13.21,22.5,13.21,100.93,Chelon,subviridis,Coastal area Bang Pra Cholburi Province Thailand,Aquatic,10,36,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Menasveta 1981,NA,NA,NA,NA,Mugilidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,NA,Chelon,subviridis,Chordata,Actinopterygii,NA,Mugilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelon subviridis,Chelon subviridis_13.21,24.7,13.21,100.93,Chelon,subviridis,Coastal area Bang Pra Cholburi Province Thailand,Aquatic,10,37,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Menasveta 1981,NA,NA,NA,NA,Mugilidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,NA,Chelon,subviridis,Chordata,Actinopterygii,NA,Mugilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelon subviridis,Chelon subviridis_13.21,29.5,13.21,100.93,Chelon,subviridis,Coastal area Bang Pra Cholburi Province Thailand,Aquatic,10,37.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Menasveta 1981,NA,NA,NA,NA,Mugilidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,NA,Chelon,subviridis,Chordata,Actinopterygii,NA,Mugilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
