internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
62015238,Haematopus ater,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,HAEMATOPODIDAE,Haematopus,ater,,,,,"Vieillot &amp; Oudart, 1825","<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Haematopus ater</em>&#160;(del Hoyo and Collar 2014) was previously split as&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">H. ater</em>&#160;and&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">H. bachmani</em>&#160;following Sibley and Monroe (1990, 1993)."
62169677,Fulica americana,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Fulica,americana,,,,,"Gmelin, 1789","<em>Fulica americana</em> (del Hoyo and Collar 2014) was previously split as <em>F. americana</em> and <em>F. caribaea</em> following Sibley and Monroe (1990, 1993)."
22690736,Zenaida macroura,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zenaida,macroura,,,,,"(Linnaeus, 1758)",
95383414,Biscogniauxia bartholomaei,FUNGI,ASCOMYCOTA,XYLARIALES,SORDARIOMYCETES,XYLARIACEAE,Biscogniauxia,bartholomaei,,,,,(Peck) Lar.N.Vassiljeva,"The type collection was made in 1909 at Rolling Bay WA, on <em>Alnus rubra</em>.&#160;  The fungus is somewhat similar in appearance to <em>Biscogniauxia nummularia</em>, which is  predominantly a European species, but differs in ascospore size and the  robust white conidial state that develops under the bark before it is  pushed off by the emerging stromata."
164133,Zannichellia palustris,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Zannichellia,palustris,,,,,L.,"The taxonomy of the genus <em>Zannichellia </em>is complex, with one species recognised throughout much of the World but many taxa recognised at or below species level in different regions. The distinguishi<span lang=""EN-GB"">ng characters for some taxa appear to be useful, but others appear to have been described based on very few samples and relatively minor morphological differences. Most taxa described to-date are treated as <span style=""font-style: italic;"">Z. palustris</span> by Kew (The Board of Trustees of the Royal Botanic Gardens, Kew 2010)<span lang=""EN-GB"">.<br/><br/>  Multivariate analysis of morphometric data based on the Czech material did not support existence of any morphologically distinguishable taxa (Kaplan 2010).</span>"
18868,Puma concolor,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Puma,concolor,,,,,"(Linnaeus, 1771)","The taxonomy is currently under review by the IUCN SSC Cat Specialist Group. While 32 subspecies have been classically described, on the basis of genetic analysis Culver <em>et al.</em> (2000) suggest six subspecies as follows: <br/> <br/><em>P. c. cougar</em>: North America <br/><em>P. c. costaricensis</em>: Central America <br/><em>P. c. capricornensis</em>: eastern South America <br/><em>P. c. concolor</em>: northern South America <br/><em>P. c. cabrerae</em>: central South America <br/><em>P. c. puma</em>: southern South America."
190422,Mola mola,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,MOLIDAE,Mola,mola,,,,,"(Linnaeus, 1758)",
98471199,Clupea pallasii,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Clupea,pallasii,,,,,"Valenciennes, 1847",
12518,Lynx canadensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Lynx,canadensis,,,,,"Kerr, 1792",The taxonomy of this species is currently under review by the IUCN SSC Cat Specialist Group. It has been placed in the genus <em>Lynx</em> according to genetic analysis (Johnson <em>et al.</em> 2006).
3745,Canis latrans,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Canis,latrans,,,,,"Say, 1823",
103884879,Troglodytes pacificus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,pacificus,,,,,"(Baird, 1864)","<p><em>Troglodytes troglodytes, T. pacificus </em>and<em> T. hiemalis</em> (del Hoyo and Collar 2016) were previously lumped as <em>T. troglodytes</em> following AERC TAC (2003), AOU (1998 &amp; supplements), Cramp et al. (1977-1994), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).</p>"
22696500,Falco rusticolus,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,rusticolus,,,,,"Linnaeus, 1758",
22699787,Contopus cooperi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,cooperi,,,,,"(Swainson, 1832)",
110847130,Mobula mobular,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MOBULIDAE,Mobula,mobular,,,,,"(Bonnaterre, 1788)","Notarbartolo-di-Sciara (1987) retained <em>Mobula mobular </em>and <em>M. japanica</em> as separate species, although recognizing the lack of direct examination of a sufficient number of specimens. White <em>et al</em>. (2017) provided new information to support the synonymization of these two species, with precedence given to <em>M. mobular,</em> and <em>M. japanica</em> as a junior synonym. Hosegood <em>et al.</em> (2018) are in agreement."
22720646,Loxia curvirostra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxia,curvirostra,,,,,"Linnaeus, 1758",
22721033,Calcarius lapponicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Calcarius,lapponicus,,,,,"(Linnaeus, 1758)",
22728944,Loxia leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxia,leucoptera,,,,,"Gmelin, 1789",
22711026,Mimus polyglottos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,polyglottos,,,,,"(Linnaeus, 1758)",
103886826,Troglodytes aedon,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,aedon,,,,,"Vieillot, 1809",<p><em>Troglodytes aedon </em>and<em> T. beani </em>(del Hoyo and Collar 2016) were previously lumped as <em>T. aedon</em> following Woods (1993).</p>
103727176,Pica hudsonia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Pica,hudsonia,,,,,"(Sabine, 1823)","<p><em>Pica pica, P. mauritanica, P. asirensis </em>and<em> P. hudsonia</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. pica</em> following AERC TAC (2003), AOU (1998 and supplements), Christidis and Boles (2008), Cramp <em>et al</em>. (1977-1994) and Sibley and Monroe (1990, 1993).</p>"
22680157,Mareca penelope,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mareca,penelope,,,,,"(Linnaeus, 1758)",<em>Mareca penelope</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Anas</em>.
22693764,Charadrius semipalmatus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,semipalmatus,,,,,"Bonaparte, 1825",
22729867,Gallinago delicata,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Gallinago,delicata,,,,,"(Ord, 1825)","<em>Gallinago gallinago</em> and <em>G. delicata</em> (del Hoyo and Collar 2014) were previously lumped as <em>G. gallinago </em>following Sibley and Monroe (1990, 1993).<p></p>"
22706068,Corvus corax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,corax,,,,,"Linnaeus, 1758",
22679464,Lagopus muta,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lagopus,muta,,,,,"(Montin, 1776)",
91109639,Margaritifera falcata,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,MARGARITIFERIDAE,Margaritifera,falcata,,,,,"(Gould, 1850)","Gould (1850) originally described the species from “Wallawalla, Oregon; Sacramento River, California” and placed the species under the genus <em>Alasmodon</em> (<em>Alasmodonta</em>). Trask (1855) described <em>Alasmodon yubaensis</em> from the Yuba River in California. Lea (1856) synonymized both <em>Alasmodon falcata</em> and <em>Alasmodon yubaensis</em> under <em>Margaritana margaritifera</em>. The species has variously been assigned to different genera, including both <em>Margaritana</em> (Schumacher, 1817) and <em>Margaritanopsis</em> (Haas, 1910); Henderson (1935) recognized the genus <em>Margaritifera</em>, listing the species as <em>Margaritifera</em> <em>margaritifera falcata</em>. Heard and Guckert (1970) and Turgeon, <em>et al</em>. (1998) have since established <em>Margaritifera falcata</em> at the species level. A list of synonyms can be found at the Mussel Project Web Site: MUSSELp (Graf and Cummings 2015)."
91149898,Anodonta nuttalliana,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Anodonta,nuttalliana,,,,,"Lea, I., 1838","<p>Lea (1838) originally described <em>Anodonta nuttalliana</em> and <em>Anodonta wahlamatensis </em>from the Wahlamat R. [Willamette River], Oregon. <em>A. wahlamatensis</em> was later synonymized under<em> A. nuttalliana</em> by Call (1884) and Turgeon <em>et al</em>. (1998). Work by Chong <em>et al</em>. (2008) revealed that western North American <em>Anodonta </em>species are comprised of three genetically distinct lineages. One of these clades includes two of Lea's described species, <em>A. nuttalliana</em> Lea, 1838 and <em>A. californiensis</em> Lea, 1852. Mock <em>et al</em>. (2010) found that these two putative species as identified based on shell morphology, co-occurred in major western hydrologic basins. However, <em>Anodonta </em>specimens from the same populations, regardless of shell morphology, were more closely related to each other than to specimens having the same morphotype from other populations. Based on the findings of Chong <em>et al</em>. (2008), Bieler (2015) lists <em>A. californiensis</em> as a synonym of <em>A. nuttalliana</em>. Additionally, work by Mock <em>et al</em>. (2010; 2013) indicates that populations within major hydrologic basins across the west are distinct genetically. A detailed list of synonyms can be found at the Mussel Project Web Site: MUSSELp (Graf and Cummings 2015).</p>"
189487,Anodonta oregonensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Anodonta,oregonensis,,,,,"Lea, 1838","<p>Lea (1838) originally described <em>Anodonta oregonensis</em> from the Wahlamat R. [Willamette River], Oregon. Simpson (1900) subsequently synonymized <em>Anodon cognata</em> Gould, 1850 (Locality: Oregon). Work by Chong <em>et al</em>. (2008) revealed that western North American <em>Anodonta </em>species are comprised of three genetically distinct lineages. One of these clades includes two of Lea's described species, <em>A. oregonensis</em>&#160;Lea, 1838 and <em>A. kennerlyi </em>Lea, 1860. Based on this work, Bieler (2015) lists&#160;<em>A. kennerlyi</em>&#160;as a synonym of&#160;<em>A. oregonensis.&#160;</em>A detailed list of synonyms can also be found at the Mussel Project Web Site: MUSSELp (Graf and Cummings 2015).</p>"
41687,Ursus americanus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,URSIDAE,Ursus,americanus,,,,,"Pallas, 1780","<p>Although commonly known as the American black bear, coat color (even within a single litter) ranges from black to various shades of brown.&#160; Black-colored bears predominate in the eastern and northern parts of the range, whereas the proportion of brown-colored individuals generally increases moving westward: brown-colored black bears predominate in California, Arizona, New Mexico, and parts of the Rocky Mountains (Rounds 1987).&#160;Variation in color-phase occurs within individual states and provinces, related to habitat and weather (Beecham and Rohlman 1994).&#160; A rare white (non-albino) color phase, associated with a single recessive gene, occurs in coastal British Columbia (Ritland <em>et al</em>. 2001).&#160; A very rare “blue” (grey) color phase known as the Glacier bear occurs in northwestern British Columbia and along the coast of Alaska (McTaggart Cowan 1938, Obbard 1987).<br/> <br/> Sixteen subspecies have been named (Hall 1981).&#160;Some of these gained special protections, particularly in eastern U.S. where recognized subspecies are morphologically distinguishable from cranial morphology (Kennedy <em>et al.</em> 2002). However, these subspecies designations do not correspond with recently documented genetic population clusters (Puckett <em>et al. </em>2015).</p>"
1869,Aplodontia rufa,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,APLODONTIIDAE,Aplodontia,rufa,,,,,"(Rafinesque, 1817)","Helgen (in Wilson and Reeder 2005) applied the common name ""Sewellel"" to this species."
13452,Microtus pennsylvanicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,pennsylvanicus,,,,,"(Ord, 1815)","Includes <i>M. nesophilus</i> and <i>M. provectus</i>, island populations that previously were regarded as distinct species (see Modi 1986; Musser and Carleton, in Wilson and Reeder 1993, 2005). <i>Microtus breweri</i> from Muskeget Island, Massachusetts, sometimes has been included in this species but is here considered distinct; see Moyer <i>et al.</i> (1988) for recent study of relationships between these two taxa. <i>Microtus pennsylvanicus</i> has been proposed as conspecific with Old World <i>M. agrestis</i>, but chromosome differences support their recognition as distinct species (see Musser and Carleton 2005)."
13487,Microtus townsendii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,townsendii,,,,,"(Bachman, 1839)",
13972,Mus musculus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Mus,musculus,,,,,"Linnaeus, 1758",Includes <em>domesticus</em> as a subspecies (Wilson and Reeder 2005). All Philippine populations of <em>Mus</em> are now placed in the species <em>M. musculus</em> (subspecies <em>castaneus</em>) and the species is considered to be non-native (Marshall 1977).
23192,Zapus trinotatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DIPODIDAE,Zapus,trinotatus,,,,,"Rhoads, 1895",<i>Z. trinotatus</i> and <i>Z. princeps</i> formerly were considered conspecific by some authors; they were regarded as separate species by Baker <i>et al.</i> (2003) and Holden and Musser (in Wilson and Reeder 2005).
41389,Sorex bendirii,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,bendirii,,,,,"(Merriam, 1884)",
41392,Sorex cinereus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,cinereus,,,,,"Kerr, 1792",Several formerly recognized subspecies recently have been regarded as distinct species (for example see van Zyll de Jong 1983). A population in western Washington and adjacent British Columbia was recognized as a distinct species (<i>S. rohweri</i>) by Rausch <i>et al.</i> (2007).
41405,Sorex monticolus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,monticolus,,,,,"Merriam, 1890","There has been disagreement over whether <i>S. monticolus</i> is distinct from <i>S. vagrans</i> at the species level; most recent studies recognize <i>S. monticolus</i> as a distinct species (e.g., Jones <i>et al.</i> 1992, Hutterer in Wilson and Reeder 1993 and 2005, Smith and Belk 1996)."
41410,Sorex palustris,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,palustris,,,,,"Richardson, 1828","Some recent literature regards <i>Sorex alaskanus</i> as a subspecies of <i>S. palustris</i> (Junge and Hoffman 1981; Jarrel and MacDonald 1989; Jones <i>et al.</i> 1992; Harris, in Wilson and Ruff 1999), whereas other authors have regarded <i>S. alaskanus</i> as a distinct species (Hall 1981; Beneski and Stinson 1987; George 1988; Hutterer, in Wilson and Reeder 1993, 2005; Carraway 1995; Baker <i>et al.</i> 2003). Inadequate material has prevented conclusive studies (Cook <i>et al.</i> 1997). Here it is considered a distinct species."
41421,Sorex trowbridgii,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,trowbridgii,,,,,"Baird, 1857",
41425,Sorex vagrans,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,vagrans,,,,,"Baird, 1857","<i>Sorex orizabae</i> was included as a subspecies of <i>vagrans</i> by Hennings and Hoffmann (1977), and later included as a subspecies of <i>oreopolus</i> by Junge and Hoffmann (1981), but most recently is considered a separate species by Carraway (2007)."
41468,Neurotrichus gibbsii,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,TALPIDAE,Neurotrichus,gibbsii,,,,,"(Baird, 1858)",
41474,Scapanus orarius,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,TALPIDAE,Scapanus,orarius,,,,,"True, 1896",Verts and Carraway (1998) state that a taxonomic revision of the species is warranted.
42569,Neotamias amoenus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Neotamias,amoenus,,,,,"(J.A. Allen, 1890)",
42584,Neotamias townsendii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Neotamias,townsendii,,,,,"(Bachman, 1839)","Formerly included <i>ochrogenys, siskiyou</i> and <i>senex</i>."
42586,Tamiasciurus douglasii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Tamiasciurus,douglasii,,,,,"(Bachman, 1839)",
42587,Tamiasciurus hudsonicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Tamiasciurus,hudsonicus,,,,,"(Erxleben, 1777)",
42617,Myodes gapperi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Myodes,gapperi,,,,,"(Vigors, 1830)","Includes subspecies <i>occidentalis</i> and <i>caurinus</i>, which previously were included in the species now known as <i>Myodes californicus</i>. Some authors have suggested that <i>rutilis</i> and <i>gapperi</i> are conspecific, but this has not been accepted by most authorities (Jones <i>et al.</i> 1992; Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42627,Microtus longicaudus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,longicaudus,,,,,"(Merriam, 1888)","Subspecies <i>coronarius</i> previously was (and by some recent authors still is) regarded as a distinct species; it was recognized as a subspecies or synonym of <i>M. longicaudus</i> by Jones <i>et al.</i> (1992), Baker <i>et al</i>. (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005). Extensive karyotypic and molecular variation suggests the need for further taxonomic investigation (Musser and Carleton)."
42632,Microtus oregoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,oregoni,,,,,"(Bachman, 1839)",
42634,Microtus richardsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,richardsoni,,,,,"(DeKay, 1842)",
42636,Phenacomys intermedius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phenacomys,intermedius,,,,,"Merriam, 1889","There is uncertainty about the taxonomic status of <i>Phenacomys ungava</i>. In recent decades, most authors have regarded <i>ungava</i> as a subspecies of <i>P. intermedius</i>. Musser and Carleton (in Wilson and Reeder 1993, 2005) noted the present validity of earlier statements that the relationship between <i>intermedius</i> and <i>ungava</i> needs further detailed study; nevertheless, they listed <i>P. ungava</i> as a separate species. Jones <i>et al.</i> (1997), Baker <i>et al.</i> (2003), and George (in Wilson and Ruff 1999) also recognized <i>ungava</i> as a distinct species."
42673,Neotoma cinerea,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,cinerea,,,,,"(Ord, 1815)",Will be transferred to family Cricetidae.
154635,Lestidiops ringens,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,PARALEPIDIDAE,Lestidiops,ringens,,,,,"(Jordan &amp; Gilbert, 1880)",
154755,Genyonemus lineatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Genyonemus,lineatus,,,,,"(Ayres, 1855)",
154845,Lyopsetta exilis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PLEURONECTIDAE,Lyopsetta,exilis,,,,,(Jordan &amp; Gilbert 1880),
154866,Pholis ornata,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PHOLIDAE,Pholis,ornata,,,,,"(Girard, 1854)",
155009,Pseudobathylagus milleri,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,BATHYLAGIDAE,Pseudobathylagus,milleri,,,,,"(Jordan &amp; Gilbert, 1898)",
155179,Rhacochilus vacca,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,EMBIOTOCIDAE,Rhacochilus,vacca,,,,,"(Girard, 1855)",
155216,Icelinus filamentosus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Icelinus,filamentosus,,,,,"Gilbert, 1890",
190452,Naucrates ductor,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Naucrates,ductor,,,,,"(Linnaeus, 1758)",
195038,Lampris guttatus,ANIMALIA,CHORDATA,LAMPRIFORMES,ACTINOPTERYGII,LAMPRIDAE,Lampris,guttatus,,,,,"(Brünnich, 1788)",Earlier records may have been recorded as&#160;<em>Lampris guttatus</em>&#160;or&#160;<em>Lampris regius</em>&#160;(Hawn and Collette 2012).&#160;Southern Ocean records pertain to a second species&#160;<em>L. immaculata</em>&#160;(Parin and Kukuyev 1983). The species may consist of multiple cryptic species (Hawn and Collette 2012). The correct spelling for the family&#160;<em>Lampridae</em>&#160;is&#160;<em>Lamprididae</em>&#160;(Olney in press). Genetic data suggests that there may be several species of Opah (B. Collette pers. comm. 2015). Further conformation of additional species may be found at (Underkoffler et al. 2018).
65134524,Aulorhynchus flavidus,ANIMALIA,CHORDATA,GASTEROSTEIFORMES,ACTINOPTERYGII,AULORHYNCHIDAE,Aulorhynchus,flavidus,,,,,"Gill, 1861",
22711716,Poecile atricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Poecile,atricapillus,,,,,"(Linnaeus, 1766)",<em>Poecile atricapillus</em> (del Hoyo and   Collar 2016) was previously listed as <em>Parus   atricapillus</em>.
22711724,Poecile gambeli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Poecile,gambeli,,,,,"(Ridgway, 1886)",<em>Poecile gambeli</em> (del Hoyo and Collar   2016) was previously listed as <em>Parus gambeli</em>.
22735122,Vireo gilvus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,gilvus,,,,,"Vieillot, 1808)",
103718956,Lanius borealis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,borealis,,,,,"Vieillot, 1808","<p><em>Lanius excubitor, L. borealis </em>and<em> L. meridionalis</em> (del Hoyo and Collar 2016) were previously lumped as<em> L. excubitor</em> following AOU (1998 &amp; supplements), Cramp et al. (1977-1994), Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
22705614,Cyanocitta stelleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocitta,stelleri,,,,,"(Gmelin, 1788)",
22712077,Tachycineta thalassina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Tachycineta,thalassina,,,,,"(Swainson, 1827)",
22689089,Strix occidentalis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Strix,occidentalis,,,,,"(Xantus de Vesey, 1860)",
103798482,Setophaga auduboni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,auduboni,,,,,"(Townsend, 1837)","<p><em>Setophaga coronata </em>and<em> S. auduboni</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Dendroica</em> and lumped as <em>D. coronata</em> following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
